bar_open_ns,known_at_ns,previous-18:00 / HLC3,previous-18:00 / close,previous-18:00 / OHLC4,previous-18:00 / native-trades,midnight-00:00 / HLC3,midnight-00:00 / close,midnight-00:00 / OHLC4,midnight-00:00 / native-trades,london-02:00 / HLC3,london-02:00 / close,london-02:00 / OHLC4,london-02:00 / native-trades,cash-09:30 / HLC3,cash-09:30 / close,cash-09:30 / OHLC4,cash-09:30 / native-trades
1771890840000000000,1771890900000000000,24802.40317447794,24803.720885276944,24802.05348548209,24801.492228183684,,,,,,,,,,,,
1771890900000000000,1771890960000000000,24802.418512740514,24803.72406396256,24802.076365054603,24801.50686427457,,,,,,,,,,,,
1771890960000000000,1771891020000000000,24802.38805414291,24803.681769147788,24802.058695484666,24801.480466944056,,,,,,,,,,,,
1771891020000000000,1771891080000000000,24802.248057027507,24803.49417108251,24801.94460635882,24801.34977289932,,,,,,,,,,,,
1771891080000000000,1771891140000000000,24802.202110308142,24803.431534176452,24801.900001881964,24801.313271604937,,,,,,,,,,,,
1771891140000000000,1771891200000000000,24801.696641556813,24802.848073301462,24801.44297769086,24800.85698247139,,,,,,,,,,,,
1771891200000000000,1771891260000000000,24801.51383303287,24802.93998751907,24801.18112952434,24800.47628622937,,,,,,,,,,,,
1771891260000000000,1771891320000000000,24801.68357294995,24803.082634451544,24801.33414869542,24800.66623402556,,,,,,,,,,,,
1771891320000000000,1771891380000000000,24801.60160705029,24802.89537973043,24801.310442586833,24800.631836443757,,,,,,,,,,,,
1771891380000000000,1771891440000000000,24801.60944136955,24802.885860471102,24801.313014866777,24800.651531728665,,,,,,,,,,,,
1771891440000000000,1771891500000000000,24801.610982381433,24802.875469689377,24801.319733216435,24800.673158817637,,,,,,,,,,,,
1771891500000000000,1771891560000000000,24801.639074555438,24802.871054585965,24801.34610564426,24800.713207080084,,,,,,,,,,,,
1771891560000000000,1771891620000000000,24801.594107459325,24802.874123972935,24801.322989668923,24800.65076727888,,,,,,,,,,,,
1771891620000000000,1771891680000000000,24801.594577831136,24802.85549219688,24801.328593937575,24800.667917166866,,,,,,,,,,,,
1771891680000000000,1771891740000000000,24801.456085344696,24802.64827851396,24801.22641830336,24800.535464978704,,,,,,,,,,,,
1771891740000000000,1771891800000000000,24801.15713014547,24802.29807915506,24800.93302431523,24800.264856081707,,,,,,,,,,,,
1771891800000000000,1771891860000000000,24801.010199061464,24802.18258969119,24800.746473376475,24800.140071525882,,,,,,,,,,,,
1771891860000000000,1771891920000000000,24800.940585641147,24802.12431326382,24800.688957562506,24800.07192510371,,,,,,,,,,,,
1771891920000000000,1771891980000000000,24800.915336732058,24802.073894491856,24800.6694904688,24800.06314418708,,,,,,,,,,,,
1771891980000000000,1771892040000000000,24800.79944505095,24801.934443231443,24800.569739355895,24799.96233624454,,,,,,,,,,,,
1771892040000000000,1771892100000000000,24800.788784352117,24801.927289536656,24800.556769360453,24799.95488905808,,,,,,,,,,,,
1771892100000000000,1771892160000000000,24800.802344199776,24801.944840241795,24800.566257825994,24799.971664507768,,,,,,,,,,,,
1771892160000000000,1771892220000000000,24800.848815883197,24802.001816239317,24800.613014155984,24800.02374465812,,,,,,,,,,,,
1771892220000000000,1771892280000000000,24801.282262776236,24802.429915455203,24801.000090215486,24800.451644499433,,,,,,,,,,,,
1771892280000000000,1771892340000000000,24801.337915939952,24802.477044218733,24801.059492664408,24800.512234533704,,,,,,,,,,,,
1771892340000000000,1771892400000000000,24801.45147572092,24802.582469248755,24801.175027955676,24800.635127579542,,,,,,,,,,,,
1771892400000000000,1771892460000000000,24801.55854265443,24802.675754060325,24801.280540704127,24800.754110763643,,,,,,,,,,,,
1771892460000000000,1771892520000000000,24801.680433989794,24802.7574348518,24801.422108116174,24800.890715138252,,,,,,,,,,,,
1771892520000000000,1771892580000000000,24801.59987190713,24802.54932386419,24801.39918766417,24800.877882089695,,,,,,,,,,,,
1771892580000000000,1771892640000000000,24801.449149414224,24802.359990370725,24801.26369764083,24800.749590755895,,,,,,,,,,,,
1771892640000000000,1771892700000000000,24801.294895595332,24802.217131568927,24801.10422815118,24800.600128522467,,,,,,,,,,,,
1771892700000000000,1771892760000000000,24801.14416682352,24802.053900809336,24800.959515575003,24800.45560417843,,,,,,,,,,,,
1771892760000000000,1771892820000000000,24800.692517884014,24801.52083908999,24800.5561216266,24800.027102330292,,,,,,,,,,,,
1771892820000000000,1771892880000000000,24800.475413819295,24801.276013667426,24800.328388382688,24799.83248291572,,,,,,,,,,,,
1771892880000000000,1771892940000000000,24800.305999578562,24801.092138535176,24800.15732525061,24799.67231102682,,,,,,,,,,,,
1771892940000000000,1771893000000000000,24800.235909895324,24801.020718977772,24800.08702083146,24799.603414919464,,,,,,,,,,,,
1771893000000000000,1771893060000000000,24800.130120751346,24800.903734347048,24799.979377236137,24799.50686493739,,,,,,,,,,,,
1771893060000000000,1771893120000000000,24799.865132735587,24800.664183368495,24799.693296193742,24799.255713783405,,,,,,,,,,,,
1771893120000000000,1771893180000000000,24799.79952293418,24800.594165791317,24799.630509234943,24799.19178921569,,,,,,,,,,,,
1771893180000000000,1771893240000000000,24799.729026772482,24800.521627278278,24799.561584328945,24799.122678119824,,,,,,,,,,,,
1771893240000000000,1771893300000000000,24799.671456521744,24800.462739130435,24799.505092391304,24799.063369565218,,,,,,,,,,,,
1771893300000000000,1771893360000000000,24799.617837017777,24800.410511486778,24799.44894343303,24799.012006935413,,,,,,,,,,,,
1771893360000000000,1771893420000000000,24799.519313489338,24800.326974363386,24799.34549208534,24798.90689521679,,,,,,,,,,,,
1771893420000000000,1771893480000000000,24799.474106147652,24800.279066277973,24799.30274693475,24798.864400240076,,,,,,,,,,,,
1771893480000000000,1771893540000000000,24799.395472759832,24800.20153039475,24799.22683626055,24798.78713019013,,,,,,,,,,,,
1771893540000000000,1771893600000000000,24799.345942751,24800.170712657266,24799.164490627376,24798.741556193527,,,,,,,,,,,,
1771893600000000000,1771893660000000000,24799.368796992487,24800.18746867168,24799.17866019215,24798.77297410192,,,,,,,,,,,,
1771893660000000000,1771893720000000000,24799.379306999315,24800.195758835758,24799.191564449065,24798.782432432432,,,,,,,,,,,,
1771893720000000000,1771893780000000000,24799.382466760657,24800.194502031678,24799.19578219587,24798.78771042375,,,,,,,,,,,,
1771893780000000000,1771893840000000000,24799.39939041172,24800.21553005284,24799.209420409512,24798.80901172391,,,,,,,,,,,,
1771893840000000000,1771893900000000000,24799.43494050062,24800.244193680755,24799.247855970454,24798.850615510877,,,,,,,,,,,,
1771893900000000000,1771893960000000000,24799.455593178856,24800.25581347911,24799.27248898499,24798.87887565274,,,,,,,,,,,,
1771893960000000000,1771894020000000000,24799.47853494406,24800.27158667099,24799.293690205934,24798.90236338576,,,,,,,,,,,,
1771894020000000000,1771894080000000000,24799.564707062604,24800.362379614766,24799.37225120385,24798.99341894061,,,,,,,,,,,,
1771894080000000000,1771894140000000000,24799.603417266193,24800.404896083135,24799.411730615506,24799.030415667465,,,,,,,,,,,,
1771894140000000000,1771894200000000000,24799.8571456662,24800.67518090294,24799.64881233286,24799.29050652824,,,,,,,,,,,,
1771894200000000000,1771894260000000000,24799.975419757913,24800.78764154627,24799.77123194065,24799.414291292465,,,,,,,,,,,,
1771894260000000000,1771894320000000000,24800.149047766514,24800.967233103664,24799.941753116047,24799.589533173337,,,,,,,,,,,,
1771894320000000000,1771894380000000000,24800.294522565448,24801.096050407254,24800.092655025357,24799.742815429538,,,,,,,,,,,,
1771894380000000000,1771894440000000000,24800.390331780112,24801.17636162249,24800.19320525552,24799.84582919563,,,,,,,,,,,,
1771894440000000000,1771894500000000000,24800.455658537827,24801.235565600546,24800.263598723694,24799.91536883689,,,,,,,,,,,,
1771894500000000000,1771894560000000000,24800.50269809001,24801.257906031173,24800.324561403508,24799.980969053533,,,,,,,,,,,,
1771894560000000000,1771894620000000000,24800.51787186213,24801.271056575497,24800.34038965905,24799.99833270888,,,,,,,,,,,,
1771894620000000000,1771894680000000000,24800.544840707313,24801.302339028574,24800.36596284414,24800.024770573753,,,,,,,,,,,,
1771894680000000000,1771894740000000000,24800.672464731524,24801.439932786765,24800.48157175567,24800.1661311766,,,,,,,,,,,,
1771894740000000000,1771894800000000000,24800.74376792412,24801.504173100962,24800.55307375542,24800.241800867712,,,,,,,,,,,,
1771894800000000000,1771894860000000000,24800.835701965367,24801.561930617303,24800.656521026165,24800.335015669407,,,,,,,,,,,,
1771894860000000000,1771894920000000000,24800.853582107415,24801.495712235377,24800.704027628275,24800.37587011123,,,,,,,,,,,,
1771894920000000000,1771894980000000000,24800.8538974176,24801.503230988932,24800.69957158158,24800.37693680828,,,,,,,,,,,,
1771894980000000000,1771895040000000000,24800.86107949157,24801.50594052362,24800.707691555206,24800.38686326124,,,,,,,,,,,,
1771895040000000000,1771895100000000000,24800.873206646353,24801.52008437921,24800.718663582218,24800.39977309792,,,,,,,,,,,,
1771895100000000000,1771895160000000000,24800.870123613473,24801.48856105471,24800.723839361253,24800.40718415116,,,,,,,,,,,,
1771895160000000000,1771895220000000000,24800.87554886025,24801.496338985427,24800.72400066564,24800.41485075673,,,,,,,,,,,,
1771895220000000000,1771895280000000000,24800.902251184845,24801.520194452187,24800.74797445637,24800.447414273767,,,,,,,,,,,,
1771895280000000000,1771895340000000000,24800.985360980998,24801.606761504547,24800.83118197162,24800.53444475062,,,,,,,,,,,,
1771895340000000000,1771895400000000000,24801.019626659367,24801.64000274179,24800.86767855919,24800.56684831037,,,,,,,,,,,,
1771895400000000000,1771895460000000000,24801.030301478964,24801.648788395905,24800.881501706484,24800.578105802048,,,,,,,,,,,,
1771895460000000000,1771895520000000000,24801.049479343914,24801.66810726196,24800.898493330158,24800.60246375825,,,,,,,,,,,,
1771895520000000000,1771895580000000000,24801.129882659137,24801.732483004645,24800.97895352359,24800.698391330683,,,,,,,,,,,,
1771895580000000000,1771895640000000000,24801.14372718928,24801.746120776515,24800.993228152078,24800.712551219185,,,,,,,,,,,,
1771895640000000000,1771895700000000000,24801.157154978016,24801.75386831,24801.00872044343,24800.727778149907,,,,,,,,,,,,
1771895700000000000,1771895760000000000,24801.18486418278,24801.794215315134,24801.039993856677,24800.75124526798,,,,,,,,,,,,
1771895760000000000,1771895820000000000,24801.184254246993,24801.771421969897,24801.047638302087,24800.75339978875,,,,,,,,,,,,
1771895820000000000,1771895880000000000,24801.188484510378,24801.790069572067,24801.04808512733,24800.75680953006,,,,,,,,,,,,
1771895880000000000,1771895940000000000,24801.22320282763,24801.818874388253,24801.081561990213,24800.80039151713,,,,,,,,,,,,
1771895940000000000,1771896000000000000,24801.246771117763,24801.834368092575,24801.107199161357,24800.829784813417,,,,,,,,,,,,
1771896000000000000,1771896060000000000,24801.368723591368,24801.961392445788,24801.21160961328,24800.9794253909,,,,,,,,,,,,
1771896060000000000,1771896120000000000,24801.41279206482,24801.999871737316,24801.256757840056,24801.026502276665,,,,,,,,,,,,
1771896120000000000,1771896180000000000,24801.54920170473,24802.150499332103,24801.386974429108,24801.15603333121,,,,,,,,,,,,
1771896180000000000,1771896240000000000,24801.789195648074,24802.414816678196,24801.622437268095,24801.3938588768,,,,,,,,,,,,
1771896240000000000,1771896300000000000,24802.096077278547,24802.67065849734,24801.94555715435,24801.755306968684,,,,,,,,,,,,
1771896300000000000,1771896360000000000,24802.225204200702,24802.792175888964,24802.07312073942,24801.88713689124,,,,,,,,,,,,
1771896360000000000,1771896420000000000,24802.312862108927,24802.871836311522,24802.166036470087,24801.978014270902,,,,,,,,,,,,
1771896420000000000,1771896480000000000,24802.381042754772,24802.94361107737,24802.231340337665,24802.046368274016,,,,,,,,,,,,
1771896480000000000,1771896540000000000,24802.476044374587,24803.03681760474,24802.323242246537,24802.146575176837,,,,,,,,,,,,
1771896540000000000,1771896600000000000,24802.54832961915,24803.103896886107,24802.39695386376,24802.22361922544,,,,,,,,,,,,
1771896600000000000,1771896660000000000,24802.737756550545,24803.272845566924,24802.622441887976,24802.387354350267,,,,,,,,,,,,
1771896660000000000,1771896720000000000,24802.7810892189,24803.338809635174,24802.67934035898,24802.40189429373,,,,,,,,,,,,
1771896720000000000,1771896780000000000,24802.80431677743,24803.358954179785,24802.70158927947,24802.427043255215,,,,,,,,,,,,
1771896780000000000,1771896840000000000,24802.82007212238,24803.378555225965,24802.715167510032,24802.4433635782,,,,,,,,,,,,
1771896840000000000,1771896900000000000,24802.909478106692,24803.48498207678,24802.79725803654,24802.52750635985,,,,,,,,,,,,
1771896900000000000,1771896960000000000,24803.03878840081,24803.609790410566,24802.926765719207,24802.662015503876,,,,,,,,,,,,
1771896960000000000,1771897020000000000,24803.10151766478,24803.670622890808,24802.993658125037,24802.720299719727,,,,,,,,,,,,
1771897020000000000,1771897080000000000,24803.200009483167,24803.77573257468,24803.087916073968,24802.821778093883,,,,,,,,,,,,
1771897080000000000,1771897140000000000,24803.252804100703,24803.826051183114,24803.141299721956,24802.876610111784,,,,,,,,,,,,
1771897140000000000,1771897200000000000,24803.345820404327,24803.919125528915,24803.237595204515,24802.973737658675,,,,,,,,,,,,
1771897200000000000,1771897260000000000,24803.436435148942,24804.00982831898,24803.339220305334,24803.068700369087,,,,,,,,,,,,
1771897260000000000,1771897320000000000,24803.531256952174,24804.121510011122,24803.425601362625,24803.16099833148,,,,,,,,,,,,
1771897320000000000,1771897380000000000,24803.965946631626,24804.588375403822,24803.836424738543,24803.58402234025,,,,,,,,,,,,
1771897380000000000,1771897440000000000,24804.099334350427,24804.716667574783,24803.97453413611,24803.722552171308,,,,,,,,,,,,
1771897440000000000,1771897500000000000,24804.17617237009,24804.78798207496,24804.054338674632,24803.800611080933,,,,,,,,,,,,
1771897500000000000,1771897560000000000,24804.221641008964,24804.832190481353,24804.101088193842,24803.846677146572,,,,,,,,,,,,
1771897560000000000,1771897620000000000,24804.24971130598,24804.857407708132,24804.13050097434,24803.875230053047,,,,,,,,,,,,
1771897620000000000,1771897680000000000,24804.32970624147,24804.933244451626,24804.213800904978,24803.956609566903,,,,,,,,,,,,
1771897680000000000,1771897740000000000,24804.403339222932,24805.00473844836,24804.293050945013,24804.027841730473,,,,,,,,,,,,
1771897740000000000,1771897800000000000,24804.486835092208,24805.094193049783,24804.371572193795,24804.107198059908,,,,,,,,,,,,
1771897800000000000,1771897860000000000,24804.535999149208,24805.140766244815,24804.4223219983,24804.157276932892,,,,,,,,,,,,
1771897860000000000,1771897920000000000,24804.581052408234,24805.188003925312,24804.468567658605,24804.20121207299,,,,,,,,,,,,
1771897920000000000,1771897980000000000,24804.612111264076,24805.214669596528,24804.501029201525,24804.236431748384,,,,,,,,,,,,
1771897980000000000,1771898040000000000,24804.638777325654,24805.238691010938,24804.528645695715,24804.263502087408,,,,,,,,,,,,
1771898040000000000,1771898100000000000,24804.66274111586,24805.260682069948,24804.552470723214,24804.288191697,,,,,,,,,,,,
1771898100000000000,1771898160000000000,24804.69401788062,24805.29420194583,24804.584338022614,24804.319169077044,,,,,,,,,,,,
1771898160000000000,1771898220000000000,24804.707501575962,24805.307115465435,24804.59768990334,24804.333223891572,,,,,,,,,,,,
1771898220000000000,1771898280000000000,24804.776422232684,24805.375241905956,24804.66618285475,24804.405408232647,,,,,,,,,,,,
1771898280000000000,1771898340000000000,24804.825564308572,24805.42540953673,24804.713689482473,24804.4561769616,,,,,,,,,,,,
1771898340000000000,1771898400000000000,24804.85195266375,24805.44958585122,24804.740909564494,24804.483342883934,,,,,,,,,,,,
1771898400000000000,1771898460000000000,24805.001901878593,24805.610942917767,24804.882277596647,24804.631967085857,,,,,,,,,,,,
1771898460000000000,1771898520000000000,24805.107721692853,24805.717035797064,24804.991823332475,24804.735951583825,,,,,,,,,,,,
1771898520000000000,1771898580000000000,24805.135661008233,24805.743441358023,24805.020286779836,24804.764210390946,,,,,,,,,,,,
1771898580000000000,1771898640000000000,24805.17153287796,24805.77887627754,24805.055380437574,24804.80114015716,,,,,,,,,,,,
1771898640000000000,1771898700000000000,24805.246633771374,24805.840312931432,24805.137588203714,24804.872398629646,,,,,,,,,,,,
1771898700000000000,1771898760000000000,24805.28583205848,24805.881960734318,24805.17674337073,24804.91064507904,,,,,,,,,,,,
1771898760000000000,1771898820000000000,24805.328678029342,24805.922297125413,24805.21869435258,24804.95566013737,,,,,,,,,,,,
1771898820000000000,1771898880000000000,24805.342980003392,24805.936845449924,24805.232826004067,24804.97023385867,,,,,,,,,,,,
1771898880000000000,1771898940000000000,24805.362270811114,24805.955000253947,24805.251841129564,24804.99017217736,,,,,,,,,,,,
1771898940000000000,1771899000000000000,24805.40364279802,24806.000810824506,24805.293923883848,24805.028087467694,,,,,,,,,,,,
1771899000000000000,1771899060000000000,24805.4649657113,24806.05830763787,24805.35368119092,24805.0922382854,,,,,,,,,,,,
1771899060000000000,1771899120000000000,24805.501245036678,24806.0951822128,24805.38893410559,24805.128457500505,,,,,,,,,,,,
1771899120000000000,1771899180000000000,24805.533353496656,24806.12487397923,24805.42176315657,24805.161772860167,,,,,,,,,,,,
1771899180000000000,1771899240000000000,24805.652709442045,24806.255911738128,24805.536295687318,24805.28017371222,,,,,,,,,,,,
1771899240000000000,1771899300000000000,24805.820856638704,24806.414689872152,24805.706161980623,24805.454454654413,,,,,,,,,,,,
1771899300000000000,1771899360000000000,24805.914903151923,24806.50674699995,24805.799382562367,24805.549718667527,,,,,,,,,,,,
1771899360000000000,1771899420000000000,24806.001075695898,24806.588744911132,24805.887663216166,24805.637064343166,,,,,,,,,,,,
1771899420000000000,1771899480000000000,24806.070018160808,24806.659262010897,24805.95672672115,24805.70492818227,,,,,,,,,,,,
1771899480000000000,1771899540000000000,24806.164106743057,24806.754049782696,24806.04940920091,24805.800770446465,,,,,,,,,,,,
1771899540000000000,1771899600000000000,24806.334959609372,24806.927985056285,24806.219630216783,24805.97135378263,,,,,,,,,,,,
1771899600000000000,1771899660000000000,24806.8414813736,24807.43026021944,24806.715973638216,24806.48272890572,,,,,,,,,,,,
1771899660000000000,1771899720000000000,24807.286706873634,24807.87965543755,24807.15486688452,24806.93093132779,,,,,,,,,,,,
1771899720000000000,1771899780000000000,24807.37683227034,24807.96747470388,24807.24566609121,24807.02225099506,,,,,,,,,,,,
1771899780000000000,1771899840000000000,24807.494838992512,24808.086142993783,24807.364598278335,24807.13976566236,,,,,,,,,,,,
1771899840000000000,1771899900000000000,24807.960130331758,24808.578376777252,24807.81267772512,24807.58901658768,,,,,,,,,,,,
1771899900000000000,1771899960000000000,24808.39172348931,24809.010345638373,24808.245253350575,24808.02285445568,,,,,,,,,,,,
1771899960000000000,1771900020000000000,24808.58639921264,24809.204339879085,24808.439298519006,24808.218165627783,,,,,,,,,,,,
1771900020000000000,1771900080000000000,24808.7862535413,24809.403170822825,24808.641554590457,24808.418196039973,,,,,,,,,,,,
1771900080000000000,1771900140000000000,24808.919221212833,24809.532296762172,24808.77516305614,24808.553447472626,,,,,,,,,,,,
1771900140000000000,1771900200000000000,24809.137308804657,24809.748561685148,24808.99502969424,24808.773117431447,,,,,,,,,,,,
1771900200000000000,1771900260000000000,24809.278511714718,24809.888795058072,24809.13745314886,24808.9155175605,,,,,,,,,,,,
1771900260000000000,1771900320000000000,24809.461253534984,24810.066707395796,24809.32269284858,24809.100435724824,,,,,,,,,,,,
1771900320000000000,1771900380000000000,24809.54006107761,24810.14408866995,24809.401109525345,24809.179837484466,,,,,,,,,,,,
1771900380000000000,1771900440000000000,24810.52838678505,24811.187024370356,24810.35548786012,24810.17831581808,,,,,,,,,,,,
1771900440000000000,1771900500000000000,24810.80971921597,24811.46801722583,24810.639666756855,24810.459607233042,,,,,,,,,,,,
1771900500000000000,1771900560000000000,24810.98652577938,24811.6479653777,24810.81642311151,24810.633644334528,,,,,,,,,,,,
1771900560000000000,1771900620000000000,24811.708205493058,24812.357708212905,24811.536064853928,24811.369847480993,,,,,,,,,,,,
1771900620000000000,1771900680000000000,24811.938220046082,24812.59011653669,24811.76456708614,24811.597671481744,,,,,,,,,,,,
1771900680000000000,1771900740000000000,24812.05876824414,24812.709763379036,24811.88516696152,24811.71876382132,,,,,,,,,,,,
1771900740000000000,1771900800000000000,24812.244388340096,24812.891063238665,24812.07268698183,24811.90580349268,,,,,,,,,,,,
1771900800000000000,1771900860000000000,24812.835853846602,24813.47415109986,24812.678367231147,24812.508314420393,,,,,,,,,,,,
1771900860000000000,1771900920000000000,24813.050608828005,24813.689910850186,24812.891359534682,24812.723026744945,,,,,,,,,,,,
1771900920000000000,1771900980000000000,24813.131861212438,24813.769172311968,24812.973646213304,24812.80478113601,,,,,,,,,,,,
1771900980000000000,1771901040000000000,24813.340015281265,24813.970331286222,24813.185661923708,24813.01166637834,,,,,,,,,,,,
1771901040000000000,1771901100000000000,24813.444101568122,24814.07449287872,24813.29002481657,24813.11518126888,,,,,,,,,,,,
1771901100000000000,1771901160000000000,24813.646117200376,24814.283462282398,24813.493009886093,24813.314592735867,,,,,,,,,,,,
1771901160000000000,1771901220000000000,24814.28715977002,24814.93547667601,24814.119397357463,24813.955391282183,,,,,,,,,,,,
1771901220000000000,1771901280000000000,24814.49592343391,24815.137425415767,24814.33242880115,24814.16395835978,,,,,,,,,,,,
1771901280000000000,1771901340000000000,24814.552555377075,24815.193819749747,24814.38874915455,24814.221476580995,,,,,,,,,,,,
1771901340000000000,1771901400000000000,24814.595716297084,24815.23619852165,24814.4320749736,24814.265174234424,,,,,,,,,,,,
1771901400000000000,1771901460000000000,24814.821631832016,24815.453845830354,24814.659799613102,24814.494101938682,,,,,,,,,,,,
1771901460000000000,1771901520000000000,24814.857896285095,24815.489063287947,24814.696298747687,24814.53082450832,,,,,,,,,,,,
1771901520000000000,1771901580000000000,24814.909208261623,24815.5397128584,24814.747977100036,24814.582427270052,,,,,,,,,,,,
1771901580000000000,1771901640000000000,24815.05146535483,24815.68362989324,24814.88815417626,24814.727370734767,,,,,,,,,,,,
1771901640000000000,1771901700000000000,24815.121862413074,24815.753961617258,24814.958964857633,24814.797936614123,,,,,,,,,,,,
1771901700000000000,1771901760000000000,24815.291329748812,24815.918847949317,24815.12770402634,24814.969489829946,,,,,,,,,,,,
1771901760000000000,1771901820000000000,24815.32835603316,24815.95554791953,24815.16491992586,24815.00664334208,,,,,,,,,,,,
1771901820000000000,1771901880000000000,24815.397566555745,24816.024916805323,24815.233615848585,24815.07649750416,,,,,,,,,,,,
1771901880000000000,1771901940000000000,24815.486107650144,24816.113256915025,24815.32182386411,24815.16515076003,,,,,,,,,,,,
1771901940000000000,1771902000000000000,24815.615307588196,24816.237714427778,24815.451888414686,24815.29778528217,,,,,,,,,,,,
1771902000000000000,1771902060000000000,24815.764255609276,24816.383785793976,24815.60151956531,24815.448152968886,,,,,,,,,,,,
1771902060000000000,1771902120000000000,24815.840833127015,24816.46088140629,24815.677637822893,24815.52536725262,,,,,,,,,,,,
1771902120000000000,1771902180000000000,24816.262239647316,24816.87687331095,24816.103026983867,24815.95199000901,,,,,,,,,,,,
1771902180000000000,1771902240000000000,24816.3404782348,24816.953961893858,24816.182266538555,24816.030511489083,,,,,,,,,,,,
1771902240000000000,1771902300000000000,24816.549890015893,24817.161717381565,24816.38940740967,24816.244103629477,,,,,,,,,,,,
1771902300000000000,1771902360000000000,24816.64451515398,24817.25192135654,24816.485333136792,24816.340852716326,,,,,,,,,,,,
1771902360000000000,1771902420000000000,24816.814956693288,24817.41968665126,24816.65490595484,24816.511563095384,,,,,,,,,,,,
1771902420000000000,1771902480000000000,24816.924067106313,24817.529079176275,24816.763841687905,24816.620453534004,,,,,,,,,,,,
1771902480000000000,1771902540000000000,24816.944265820057,24817.548997007198,24816.784106305106,24816.640863867997,,,,,,,,,,,,
1771902540000000000,1771902600000000000,24816.9951984592,24817.599832316457,24816.835362034828,24816.692179482,,,,,,,,,,,,
1771902600000000000,1771902660000000000,24817.0722879008,24817.673831907683,24816.913353877502,24816.771989993544,,,,,,,,,,,,
1771902660000000000,1771902720000000000,24817.12618231896,24817.725261991134,24816.967873337366,24816.827408303103,,,,,,,,,,,,
1771902720000000000,1771902780000000000,24817.17561645123,24817.7752989973,24817.016875226513,24816.876917810976,,,,,,,,,,,,
1771902780000000000,1771902840000000000,24817.245207453583,24817.843474763726,24817.086831389504,24816.94691333199,,,,,,,,,,,,
1771902840000000000,1771902900000000000,24817.31035256153,24817.908311239655,24817.151675604564,24817.01263356632,,,,,,,,,,,,
1771902900000000000,1771902960000000000,24817.386200141736,24817.983553291346,24817.22815546151,24817.0885615147,,,,,,,,,,,,
1771902960000000000,1771903020000000000,24817.410361534352,24818.00726744186,24817.25236818364,24817.112961106654,,,,,,,,,,,,
1771903020000000000,1771903080000000000,24818.181044148103,24818.799602310948,24818.01120355348,24817.887301650113,,,,,,,,,,,,
1771903080000000000,1771903140000000000,24818.55599895158,24819.160359740516,24818.391551995282,24818.262011008446,,,,,,,,,,,,
1771903140000000000,1771903200000000000,24818.682927307676,24819.289072613865,24818.51838393943,24818.387460280097,,,,,,,,,,,,
1771903200000000000,1771903260000000000,24818.855405387785,24819.461723517445,24818.6903800266,24818.562754263807,,,,,,,,,,,,
1771903260000000000,1771903320000000000,24818.9905090876,24819.596961476913,24818.82608260802,24818.698148003594,,,,,,,,,,,,
1771903320000000000,1771903380000000000,24819.355800447534,24819.96308835513,24819.190148325637,24819.062667339254,,,,,,,,,,,,
1771903380000000000,1771903440000000000,24819.647384649055,24820.248329599875,24819.483382898194,24819.35828634327,,,,,,,,,,,,
1771903440000000000,1771903500000000000,24820.076768432224,24820.666599547425,24819.914339067233,24819.795065776856,,,,,,,,,,,,
1771903500000000000,1771903560000000000,24820.186117810703,24820.775630718577,24820.02463774358,24819.90448298304,,,,,,,,,,,,
1771903560000000000,1771903620000000000,24820.305885611677,24820.895554748986,24820.145323126002,24820.02422251089,,,,,,,,,,,,
1771903620000000000,1771903680000000000,24820.553130310178,24821.146323137793,24820.393695788633,24820.27180818687,,,,,,,,,,,,
1771903680000000000,1771903740000000000,24820.702361527467,24821.294046218645,24820.543332353052,24820.423139680486,,,,,,,,,,,,
1771903740000000000,1771903800000000000,24820.821915906137,24821.41051615102,24820.663126727763,24820.54457151513,,,,,,,,,,,,
1771903800000000000,1771903860000000000,24820.97795043174,24821.562995619664,24820.821263027716,24820.70078732724,,,,,,,,,,,,
1771903860000000000,1771903920000000000,24821.029136957535,24821.614101935338,24820.872538386087,24820.751980608893,,,,,,,,,,,,
1771903920000000000,1771903980000000000,24821.09752942211,24821.682090508308,24820.940818229774,24820.82040581785,,,,,,,,,,,,
1771903980000000000,1771904040000000000,24821.150846383578,24821.73579844903,24820.993870934348,24820.87335303418,,,,,,,,,,,,
1771904040000000000,1771904100000000000,24821.21978782866,24821.802607338897,24821.063945127455,24820.943210015794,,,,,,,,,,,,
1771904100000000000,1771904160000000000,24821.353983075216,24821.93313833577,24821.199298290023,24821.079705253684,,,,,,,,,,,,
1771904160000000000,1771904220000000000,24821.431474963807,24822.010764564926,24821.277187546802,24821.157003519544,,,,,,,,,,,,
1771904220000000000,1771904280000000000,24821.499545069302,24822.078054890815,24821.34571773108,24821.225312219565,,,,,,,,,,,,
1771904280000000000,1771904340000000000,24821.565675803522,24822.144297557697,24821.411779259095,24821.29090111285,,,,,,,,,,,,
1771904340000000000,1771904400000000000,24821.671661075914,24822.250130450986,24821.517336004472,24821.397717107717,,,,,,,,,,,,
1771904400000000000,1771904460000000000,24821.843211573956,24822.421695589164,24821.687720634684,24821.570380141948,,,,,,,,,,,,
1771904460000000000,1771904520000000000,24821.991716393022,24822.567834772617,24821.837061265334,24821.721415069864,,,,,,,,,,,,
1771904520000000000,1771904580000000000,24822.033819735076,24822.610005184993,24821.87921743639,24821.763388393025,,,,,,,,,,,,
